UTM1X1,DN,area
EG0668,"5","100"
EG0668,"24","100"
EG0668,"23","522"
EG0668,"6","12210"
EG0668,"20","40135"
EG0668,"5","100"
EG0668,"20","100"
EG0668,"20","100"
EG0668,"5","8250"
EG0668,"19","1001"
EG0668,"20","8407"
EG0668,"19","200"
EG0668,"20","17880"
EG0668,"19","5604"
EG0668,"19","1262"
EG0668,"19","200"
EG0668,"7","400"
EG0668,"20","1201"
EG0668,"5","200"
EG0668,"5","200"
EG0668,"7","2702"
EG0668,"19","7606"
EG0668,"19","10108"
EG0668,"20","200"
EG0668,"24","34632"
EG0668,"5","674"
EG0668,"5","142514"
EG0668,"24","1501"
EG0668,"19","46637"
EG0668,"20","94871"
EG0668,"20","400"
EG0668,"19","6954"
EG0668,"20","1501"
EG0668,"5","1201"
EG0668,"20","1001"
EG0668,"19","6597"
EG0668,"20","344"
EG0668,"19","278"
EG0668,"23","1647"
EG0668,"20","132843"
EG0668,"24","186801"
EG0668,"24","63259"
EG0768,"20","254"
EG0768,"19","609"
EG0768,"19","100"
EG0768,"20","4055"
EG0768,"19","100"
EG0768,"19","100"
EG0768,"19","100"
EG0768,"19","2102"
EG0768,"20","2900"
EG0768,"20","100561"
EG0768,"5","17214"
EG0768,"19","2202"
EG0768,"20","100"
EG0768,"20","209"
EG0768,"20","9642"
EG0768,"15","4003"
EG0768,"20","10408"
EG0768,"20","200"
EG0768,"24","100"
EG0768,"15","100"
EG0768,"7","100"
EG0768,"15","100"
EG0768,"19","767"
EG0768,"5","10709"
EG0768,"20","801"
EG0768,"20","300"
EG0768,"24","1701"
EG0768,"19","15813"
EG0768,"20","279"
EG0768,"17","1301"
EG0768,"24","14807"
EG0768,"15","3203"
EG0768,"7","9908"
EG0768,"20","200"
EG0768,"17","2848"
EG0768,"19","7725"
EG0768,"20","27505"
EG0768,"24","1436"
EG0768,"24","746232"
EG0868,"19","903"
EG0868,"5","10960"
EG0868,"20","1001"
EG0868,"20","4963"
EG0868,"24","696"
EG0868,"19","24047"
EG0868,"14","2652"
EG0868,"17","1391"
EG0868,"19","1101"
EG0868,"20","13110"
EG0868,"24","100"
EG0868,"5","400"
EG0868,"20","12412"
EG0868,"20","23719"
EG0868,"20","13110"
EG0868,"17","1601"
EG0868,"15","100"
EG0868,"15","100"
EG0868,"17","370"
EG0868,"15","901"
EG0868,"15","300"
EG0868,"17","200"
EG0868,"17","901"
EG0868,"16","100"
EG0868,"15","1401"
EG0868,"20","992"
EG0868,"16","901"
EG0868,"17","300"
EG0868,"16","100"
EG0868,"17","200"
EG0868,"17","300"
EG0868,"23","100"
EG0868,"17","770"
EG0868,"19","8840"
EG0868,"23","8807"
EG0868,"14","27537"
EG0868,"20","52864"
EG0868,"9","2102"
EG0868,"20","1501"
EG0868,"19","1101"
EG0868,"19","9107"
EG0868,"19","100"
EG0868,"19","200"
EG0868,"20","19115"
EG0868,"20","400"
EG0868,"17","1999"
EG0868,"24","639776"
EG0868,"5","107145"
EG0968,"7","10269"
EG0968,"24","4415"
EG0968,"9","200"
EG0968,"14","100"
EG0968,"14","12976"
EG0968,"14","100"
EG0968,"17","2112"
EG0968,"14","6805"
EG0968,"20","22018"
EG0968,"17","30"
EG0968,"9","1301"
EG0968,"9","11309"
EG0968,"10","7106"
EG0968,"14","600"
EG0968,"10","100"
EG0968,"10","2302"
EG0968,"17","30"
EG0968,"17","200"
EG0968,"17","200"
EG0968,"20","500"
EG0968,"14","67939"
EG0968,"17","1101"
EG0968,"14","300"
EG0968,"17","200"
EG0968,"14","300"
EG0968,"20","901"
EG0968,"9","2202"
EG0968,"7","6305"
EG0968,"10","1701"
EG0968,"14","20717"
EG0968,"10","14758"
EG0968,"5","118451"
EG0968,"8","76514"
EG0968,"1","606737"
EG0067,"6","50"
EG0067,"14","50"
EG0067,"14","853"
EG0067,"14","100"
EG0067,"14","1202"
EG0067,"20","803"
EG0067,"14","100"
EG0067,"20","100"
EG0067,"20","100"
EG0067,"20","3925"
EG0067,"5","2002"
EG0067,"19","100"
EG0067,"7","26174"
EG0067,"20","1601"
EG0067,"15","1902"
EG0067,"15","28373"
EG0067,"7","6805"
EG0067,"20","100"
EG0067,"20","2302"
EG0067,"20","5604"
EG0067,"19","3203"
EG0067,"19","300"
EG0067,"20","2902"
EG0067,"19","48439"
EG0067,"19","100"
EG0067,"20","5304"
EG0067,"19","127873"
EG0067,"20","26821"
EG0067,"19","1201"
EG0067,"19","169"
EG0067,"15","7406"
EG0067,"20","100"
EG0067,"20","1101"
EG0067,"19","8006"
EG0067,"20","100"
EG0067,"20","901"
EG0067,"20","63960"
EG0067,"20","6605"
EG0067,"20","2602"
EG0067,"19","141652"
EG0067,"14","2650"
EG0067,"15","464067"
EG0167,"15","2755"
EG0167,"20","4941"
EG0167,"19","801"
EG0167,"20","100"
EG0167,"19","400"
EG0167,"14","100"
EG0167,"19","100"
EG0167,"20","3908"
EG0167,"20","100"
EG0167,"19","1001"
EG0167,"15","2902"
EG0167,"19","7811"
EG0167,"20","2702"
EG0167,"14","3703"
EG0167,"19","5705"
EG0167,"19","100"
EG0167,"7","4504"
EG0167,"20","3503"
EG0167,"19","5504"
EG0167,"20","36294"
EG0167,"14","3102"
EG0167,"5","901"
EG0167,"19","1601"
EG0167,"14","30127"
EG0167,"20","100"
EG0167,"19","500"
EG0167,"19","3102"
EG0167,"20","1301"
EG0167,"7","1701"
EG0167,"19","400"
EG0167,"20","18715"
EG0167,"19","300"
EG0167,"14","30825"
EG0167,"19","300"
EG0167,"20","500"
EG0167,"14","100"
EG0167,"15","29078"
EG0167,"20","14712"
EG0167,"24","25620"
EG0167,"14","1101"
EG0167,"20","1401"
EG0167,"23","9307"
EG0167,"19","400"
EG0167,"14","608"
EG0167,"19","100"
EG0167,"20","7506"
EG0167,"14","300"
EG0167,"19","100"
EG0167,"19","100"
EG0167,"24","100"
EG0167,"5","339"
EG0167,"7","100"
EG0167,"23","300"
EG0167,"7","200"
EG0167,"20","100"
EG0167,"7","7406"
EG0167,"20","2602"
EG0167,"19","73098"
EG0167,"23","27622"
EG0167,"20","5705"
EG0167,"20","3303"
EG0167,"19","100"
EG0167,"19","131"
EG0167,"20","1101"
EG0167,"19","300"
EG0167,"19","100"
EG0167,"14","200"
EG0167,"19","100"
EG0167,"23","100"
EG0167,"15","54444"
EG0167,"23","1909"
EG0167,"20","13711"
EG0167,"20","2202"
EG0167,"19","49178"
EG0167,"19","100"
EG0167,"20","100"
EG0167,"15","100"
EG0167,"19","200"
EG0167,"14","2802"
EG0167,"23","100"
EG0167,"23","100"
EG0167,"7","4303"
EG0167,"23","100"
EG0167,"23","100"
EG0167,"19","600"
EG0167,"20","72949"
EG0167,"23","200"
EG0167,"20","3449"
EG0167,"23","901"
EG0167,"23","169"
EG0167,"23","200"
EG0167,"19","100"
EG0167,"20","100"
EG0167,"14","6805"
EG0167,"23","1601"
EG0167,"20","26748"
EG0167,"20","200"
EG0167,"24","9708"
EG0167,"7","3002"
EG0167,"20","1101"
EG0167,"19","100"
EG0167,"20","100"
EG0167,"14","100"
EG0167,"20","901"
EG0167,"24","24520"
EG0167,"20","701"
EG0167,"19","500"
EG0167,"19","63813"
EG0167,"19","55645"
EG0167,"14","1101"
EG0167,"14","2602"
EG0167,"16","6105"
EG0167,"15","500"
EG0167,"7","6705"
EG0167,"9","1001"
EG0167,"14","100"
EG0167,"14","1401"
EG0167,"19","6005"
EG0167,"19","7206"
EG0167,"19","49"
EG0167,"5","421"
EG0167,"20","86808"
EG0167,"15","83269"
EG0267,"24","606"
EG0267,"19","901"
EG0267,"20","1579"
EG0267,"24","100"
EG0267,"19","2002"
EG0267,"5","2802"
EG0267,"24","8215"
EG0267,"5","2302"
EG0267,"19","7106"
EG0267,"24","100"
EG0267,"24","100"
EG0267,"24","2395"
EG0267,"14","1801"
EG0267,"23","100"
EG0267,"24","1401"
EG0267,"24","200"
EG0267,"20","5604"
EG0267,"7","878"
EG0267,"5","1301"
EG0267,"23","701"
EG0267,"20","370"
EG0267,"15","2602"
EG0267,"20","100"
EG0267,"19","100"
EG0267,"23","100"
EG0267,"14","100"
EG0267,"15","600"
EG0267,"14","300"
EG0267,"14","200"
EG0267,"20","100"
EG0267,"16","2202"
EG0267,"14","100"
EG0267,"6","9708"
EG0267,"14","1201"
EG0267,"19","100"
EG0267,"19","16345"
EG0267,"19","3603"
EG0267,"7","901"
EG0267,"9","100"
EG0267,"7","9207"
EG0267,"15","2147"
EG0267,"9","8607"
EG0267,"6","1601"
EG0267,"14","1293"
EG0267,"20","300"
EG0267,"5","262"
EG0267,"19","400"
EG0267,"24","73259"
EG0267,"6","6405"
EG0267,"19","117594"
EG0267,"5","3002"
EG0267,"19","1601"
EG0267,"19","1301"
EG0267,"14","901"
EG0267,"19","100"
EG0267,"24","100"
EG0267,"19","100"
EG0267,"20","100"
EG0267,"23","2895"
EG0267,"19","62"
EG0267,"19","500"
EG0267,"14","100"
EG0267,"19","100"
EG0267,"14","100"
EG0267,"5","2102"
EG0267,"20","454"
EG0267,"23","100"
EG0267,"23","31"
EG0267,"23","1701"
EG0267,"23","100"
EG0267,"19","3603"
EG0267,"20","21817"
EG0267,"20","307057"
EG0267,"24","15551"
EG0267,"19","200"
EG0267,"19","100"
EG0267,"20","300"
EG0267,"20","100"
EG0267,"20","1902"
EG0267,"20","300"
EG0267,"19","100"
EG0267,"20","400"
EG0267,"20","100"
EG0267,"19","100"
EG0267,"20","100"
EG0267,"20","100"
EG0267,"19","100"
EG0267,"7","1801"
EG0267,"20","100"
EG0267,"20","1008"
EG0267,"20","100"
EG0267,"19","100"
EG0267,"24","100"
EG0267,"23","100"
EG0267,"20","100"
EG0267,"20","100"
EG0267,"19","100"
EG0267,"20","100"
EG0267,"20","100"
EG0267,"20","100"
EG0267,"20","100"
EG0267,"20","400"
EG0267,"23","1101"
EG0267,"20","100"
EG0267,"24","100"
EG0267,"20","100"
EG0267,"23","701"
EG0267,"20","200"
EG0267,"20","100"
EG0267,"24","167132"
EG0267,"23","100"
EG0267,"20","100"
EG0267,"5","3247"
EG0267,"23","200"
EG0267,"20","149"
EG0267,"5","1227"
EG0267,"20","1200"
EG0267,"23","49"
EG0267,"5","49"
EG0267,"20","148"
EG0267,"23","447"
EG0267,"20","47564"
EG0267,"19","104882"
EG0367,"19","2412"
EG0367,"19","2509"
EG0367,"20","953"
EG0367,"5","3557"
EG0367,"24","400"
EG0367,"24","300"
EG0367,"24","100"
EG0367,"24","100"
EG0367,"19","901"
EG0367,"24","100"
EG0367,"7","100"
EG0367,"20","4704"
EG0367,"24","1301"
EG0367,"24","600"
EG0367,"6","7006"
EG0367,"6","1902"
EG0367,"5","100"
EG0367,"20","100"
EG0367,"5","100"
EG0367,"20","523"
EG0367,"24","8113"
EG0367,"20","500"
EG0367,"5","100"
EG0367,"17","4003"
EG0367,"20","4103"
EG0367,"20","100"
EG0367,"24","6048"
EG0367,"6","27574"
EG0367,"9","1601"
EG0367,"7","3503"
EG0367,"6","1101"
EG0367,"24","5549"
EG0367,"20","27181"
EG0367,"5","200"
EG0367,"20","3002"
EG0367,"24","2108"
EG0367,"5","1101"
EG0367,"24","100"
EG0367,"20","100"
EG0367,"20","100"
EG0367,"7","16213"
EG0367,"19","7606"
EG0367,"20","6305"
EG0367,"20","801"
EG0367,"7","2525"
EG0367,"20","400"
EG0367,"4","3203"
EG0367,"20","31"
EG0367,"4","100"
EG0367,"20","100"
EG0367,"9","2102"
EG0367,"4","400"
EG0367,"19","2202"
EG0367,"20","400"
EG0367,"4","100"
EG0367,"4","100"
EG0367,"9","100"
EG0367,"19","200"
EG0367,"4","100"
EG0367,"20","2602"
EG0367,"9","400"
EG0367,"9","100"
EG0367,"20","300"
EG0367,"20","500"
EG0367,"19","34784"
EG0367,"20","7606"
EG0367,"4","7107"
EG0367,"4","600"
EG0367,"4","600"
EG0367,"24","3603"
EG0367,"9","1501"
EG0367,"9","1301"
EG0367,"19","100"
EG0367,"4","600"
EG0367,"4","200"
EG0367,"20","2202"
EG0367,"19","1570"
EG0367,"20","4404"
EG0367,"5","5304"
EG0367,"19","1401"
EG0367,"4","139"
EG0367,"20","100"
EG0367,"20","200"
EG0367,"20","100"
EG0367,"19","19585"
EG0367,"20","100"
EG0367,"7","686"
EG0367,"4","4904"
EG0367,"20","100"
EG0367,"20","100"
EG0367,"20","100"
EG0367,"23","2002"
EG0367,"20","100"
EG0367,"20","100"
EG0367,"20","100"
EG0367,"19","300"
EG0367,"20","300"
EG0367,"23","200"
EG0367,"7","901"
EG0367,"19","5204"
EG0367,"4","701"
EG0367,"19","200"
EG0367,"19","69"
EG0367,"7","200"
EG0367,"20","100"
EG0367,"23","200"
EG0367,"19","539"
EG0367,"20","69"
EG0367,"4","500"
EG0367,"24","8507"
EG0367,"23","200"
EG0367,"4","200"
EG0367,"20","169"
EG0367,"19","100"
EG0367,"19","100"
EG0367,"20","4604"
EG0367,"24","8307"
EG0367,"4","169"
EG0367,"19","100"
EG0367,"24","400"
EG0367,"20","100"
EG0367,"24","400"
EG0367,"20","200"
EG0367,"24","100"
EG0367,"20","33197"
EG0367,"23","7406"
EG0367,"7","2002"
EG0367,"7","9307"
EG0367,"20","79664"
EG0367,"24","34689"
EG0367,"24","100"
EG0367,"20","100"
EG0367,"23","100"
EG0367,"19","100"
EG0367,"23","100"
EG0367,"23","2102"
EG0367,"20","400"
EG0367,"19","400"
EG0367,"23","701"
EG0367,"20","100"
EG0367,"7","400"
EG0367,"20","200"
EG0367,"20","200"
EG0367,"23","100"
EG0367,"23","100"
EG0367,"20","100"
EG0367,"19","164039"
EG0367,"20","3102"
EG0367,"24","14912"
EG0367,"7","701"
EG0367,"20","200"
EG0367,"20","193"
EG0367,"20","1601"
EG0367,"20","4504"
EG0367,"23","100"
EG0367,"24","3303"
EG0367,"19","26021"
EG0367,"19","547"
EG0367,"23","100"
EG0367,"20","41526"
EG0367,"23","2002"
EG0367,"23","100"
EG0367,"24","27422"
EG0367,"24","10103"
EG0367,"20","899"
EG0367,"23","10097"
EG0367,"24","597"
EG0367,"19","11441"
EG0367,"20","121139"
EG0367,"19","78422"
EG0367,"20","866"
EG0467,"24","255"
EG0467,"20","202"
EG0467,"19","3415"
EG0467,"24","855"
EG0467,"20","3764"
EG0467,"19","2466"
EG0467,"7","9003"
EG0467,"24","12217"
EG0467,"24","14526"
EG0467,"19","500"
EG0467,"19","400"
EG0467,"24","72838"
EG0467,"19","21161"
EG0467,"4","462"
EG0467,"4","600"
EG0467,"19","31"
EG0467,"4","100"
EG0467,"19","100"
EG0467,"7","50955"
EG0467,"19","25420"
EG0467,"24","8907"
EG0467,"19","3102"
EG0467,"4","600"
EG0467,"19","500"
EG0467,"4","600"
EG0467,"24","5805"
EG0467,"20","200"
EG0467,"7","100"
EG0467,"20","200"
EG0467,"20","38331"
EG0467,"19","1232"
EG0467,"4","600"
EG0467,"19","61"
EG0467,"20","31"
EG0467,"7","1101"
EG0467,"20","531"
EG0467,"4","600"
EG0467,"23","18415"
EG0467,"4","1832"
EG0467,"19","1987"
EG0467,"4","400"
EG0467,"24","5404"
EG0467,"19","87870"
EG0467,"19","801"
EG0467,"4","100"
EG0467,"19","100"
EG0467,"4","701"
EG0467,"4","801"
EG0467,"19","100"
EG0467,"19","100"
EG0467,"5","1501"
EG0467,"19","100"
EG0467,"19","400"
EG0467,"20","22848"
EG0467,"4","600"
EG0467,"4","1401"
EG0467,"4","600"
EG0467,"20","100"
EG0467,"20","100"
EG0467,"20","100"
EG0467,"20","100"
EG0467,"19","393"
EG0467,"20","100"
EG0467,"4","100"
EG0467,"20","100"
EG0467,"4","100"
EG0467,"20","100"
EG0467,"4","100"
EG0467,"20","100"
EG0467,"4","100"
EG0467,"20","100"
EG0467,"20","100"
EG0467,"4","100"
EG0467,"20","100"
EG0467,"4","100"
EG0467,"20","100"
EG0467,"4","100"
EG0467,"20","100"
EG0467,"4","3503"
EG0467,"23","6205"
EG0467,"19","12264"
EG0467,"20","100"
EG0467,"20","43142"
EG0467,"20","100"
EG0467,"4","100"
EG0467,"20","100"
EG0467,"20","100"
EG0467,"4","1201"
EG0467,"20","100"
EG0467,"20","100"
EG0467,"20","100"
EG0467,"20","100"
EG0467,"20","100"
EG0467,"19","13558"
EG0467,"4","948"
EG0467,"20","7933"
EG0467,"20","100"
EG0467,"20","49"
EG0467,"24","21270"
EG0467,"24","27003"
EG0467,"19","749"
EG0467,"20","547"
EG0467,"20","431091"
EG0567,"24","51"
EG0567,"20","403"
EG0567,"19","602"
EG0567,"5","1501"
EG0567,"20","400"
EG0567,"7","4910"
EG0567,"19","9217"
EG0567,"20","300"
EG0567,"20","12078"
EG0567,"19","100"
EG0567,"19","4003"
EG0567,"24","7334"
EG0567,"19","4704"
EG0567,"19","92047"
EG0567,"19","200"
EG0567,"19","3388"
EG0567,"7","139"
EG0567,"20","100"
EG0567,"19","13811"
EG0567,"19","24434"
EG0567,"20","200"
EG0567,"20","500"
EG0567,"24","33994"
EG0567,"24","4820"
EG0567,"7","2502"
EG0567,"6","16413"
EG0567,"19","400"
EG0567,"19","300"
EG0567,"5","701"
EG0567,"19","300"
EG0567,"5","1401"
EG0567,"24","100"
EG0567,"19","1001"
EG0567,"5","3102"
EG0567,"19","200"
EG0567,"24","198669"
EG0567,"24","10994"
EG0567,"19","9388"
EG0567,"20","9342"
EG0567,"20","357615"
EG0567,"24","20104"
EG0567,"20","143541"
EG0567,"20","5484"
EG0667,"19","708"
EG0667,"20","100"
EG0667,"20","4560"
EG0667,"19","100"
EG0667,"23","6259"
EG0667,"20","500"
EG0667,"20","3203"
EG0667,"20","46217"
EG0667,"20","11156"
EG0667,"19","6605"
EG0667,"20","100"
EG0667,"20","100"
EG0667,"19","102582"
EG0667,"7","901"
EG0667,"20","100"
EG0667,"19","10909"
EG0667,"19","100"
EG0667,"20","56945"
EG0667,"24","10208"
EG0667,"19","1916"
EG0667,"20","100"
EG0667,"7","2163"
EG0667,"19","11609"
EG0667,"24","248036"
EG0667,"24","3603"
EG0667,"19","901"
EG0667,"24","885"
EG0667,"20","500"
EG0667,"5","2202"
EG0667,"19","37730"
EG0667,"19","300"
EG0667,"20","400"
EG0667,"20","901"
EG0667,"19","5402"
EG0667,"20","100"
EG0667,"20","49"
EG0667,"19","6530"
EG0667,"24","8237"
EG0667,"20","370038"
EG0667,"24","36723"
EG0667,"20","1116"
EG0767,"17","1055"
EG0767,"19","3305"
EG0767,"20","1001"
EG0767,"20","500"
EG0767,"20","153"
EG0767,"20","300"
EG0767,"19","8307"
EG0767,"20","300"
EG0767,"20","6405"
EG0767,"23","2702"
EG0767,"17","2802"
EG0767,"20","1401"
EG0767,"15","1601"
EG0767,"20","300"
EG0767,"20","13911"
EG0767,"20","1801"
EG0767,"20","100"
EG0767,"19","3603"
EG0767,"20","100"
EG0767,"20","6005"
EG0767,"20","3102"
EG0767,"20","8006"
EG0767,"19","6605"
EG0767,"24","84787"
EG0767,"20","400"
EG0767,"24","100"
EG0767,"20","300"
EG0767,"19","5104"
EG0767,"24","545029"
EG0767,"9","2502"
EG0767,"19","100"
EG0767,"20","100"
EG0767,"19","1101"
EG0767,"20","100"
EG0767,"20","100"
EG0767,"19","47038"
EG0767,"20","400"
EG0767,"24","22118"
EG0767,"19","3203"
EG0767,"20","300"
EG0767,"24","29414"
EG0767,"19","1929"
EG0767,"19","6208"
EG0767,"20","15064"
EG0767,"20","162030"
EG0867,"20","200"
EG0867,"20","100"
EG0867,"20","100"
EG0867,"20","1801"
EG0867,"16","1201"
EG0867,"16","100"
EG0867,"17","100"
EG0867,"20","770"
EG0867,"20","300"
EG0867,"5","170"
EG0867,"5","1001"
EG0867,"20","100"
EG0867,"20","200"
EG0867,"20","701"
EG0867,"24","12610"
EG0867,"15","1301"
EG0867,"24","4203"
EG0867,"17","27764"
EG0867,"15","200"
EG0867,"15","600"
EG0867,"15","200"
EG0867,"24","100"
EG0867,"24","100"
EG0867,"24","100"
EG0867,"24","17314"
EG0867,"24","100"
EG0867,"24","15312"
EG0867,"19","17814"
EG0867,"24","251597"
EG0867,"24","23819"
EG0867,"24","100"
EG0867,"19","1301"
EG0867,"24","100"
EG0867,"24","701"
EG0867,"19","128972"
EG0867,"24","30997"
EG0867,"5","31109"
EG0867,"20","427546"
EG0967,"20","30"
EG0967,"10","3757"
EG0967,"5","30"
EG0967,"17","200"
EG0967,"5","200"
EG0967,"20","200"
EG0967,"20","200"
EG0967,"24","100"
EG0967,"24","100"
EG0967,"24","100"
EG0967,"24","100"
EG0967,"24","100"
EG0967,"24","100"
EG0967,"24","100"
EG0967,"24","100"
EG0967,"5","100"
EG0967,"24","100"
EG0967,"17","61"
EG0967,"20","5604"
EG0967,"10","7606"
EG0967,"10","3703"
EG0967,"17","18315"
EG0967,"15","1101"
EG0967,"23","3703"
EG0967,"17","1401"
EG0967,"15","1201"
EG0967,"19","146548"
EG0967,"10","5301"
EG0967,"5","207290"
EG0967,"8","55492"
EG0967,"1","501736"
EG0967,"20","36122"
EG0066,"14","4456"
EG0066,"16","3002"
EG0066,"16","2102"
EG0066,"16","100"
EG0066,"15","600"
EG0066,"14","1401"
EG0066,"14","100"
EG0066,"15","100"
EG0066,"14","600"
EG0066,"15","300"
EG0066,"14","100"
EG0066,"16","6405"
EG0066,"15","100"
EG0066,"16","1801"
EG0066,"14","7106"
EG0066,"15","100"
EG0066,"16","400"
EG0066,"20","608"
EG0066,"14","100"
EG0066,"19","2285"
EG0066,"16","2002"
EG0066,"14","1708"
EG0066,"14","1101"
EG0066,"15","956181"
EG0166,"19","51"
EG0166,"5","387"
EG0166,"19","100"
EG0166,"20","200"
EG0166,"14","1001"
EG0166,"16","701"
EG0166,"16","200"
EG0166,"14","1201"
EG0166,"19","2402"
EG0166,"20","2702"
EG0166,"19","100"
EG0166,"20","200"
EG0166,"5","4280"
EG0166,"20","67552"
EG0166,"7","901"
EG0166,"14","500"
EG0166,"20","801"
EG0166,"14","1316"
EG0166,"14","1001"
EG0166,"20","13487"
EG0166,"5","338"
EG0166,"19","508"
EG0166,"23","100"
EG0166,"19","6605"
EG0166,"23","600"
EG0166,"19","100"
EG0166,"19","300"
EG0166,"20","1201"
EG0166,"23","1301"
EG0166,"6","3663"
EG0166,"24","23719"
EG0166,"5","26721"
EG0166,"14","3403"
EG0166,"19","701"
EG0166,"6","1701"
EG0166,"20","1501"
EG0166,"5","100"
EG0166,"5","200"
EG0166,"5","801"
EG0166,"5","200"
EG0166,"5","100"
EG0166,"20","100"
EG0166,"6","3903"
EG0166,"20","393"
EG0166,"5","100"
EG0166,"5","100"
EG0166,"7","3102"
EG0166,"5","1501"
EG0166,"19","7423"
EG0166,"15","4704"
EG0166,"5","4504"
EG0166,"20","8207"
EG0166,"20","7306"
EG0166,"20","300"
EG0166,"20","100"
EG0166,"20","1001"
EG0166,"20","1401"
EG0166,"14","200"
EG0166,"5","1701"
EG0166,"14","1601"
EG0166,"20","3503"
EG0166,"20","400"
EG0166,"20","3503"
EG0166,"15","3002"
EG0166,"14","600"
EG0166,"14","193"
EG0166,"7","3403"
EG0166,"14","100"
EG0166,"15","100"
EG0166,"14","100"
EG0166,"20","2502"
EG0166,"14","100"
EG0166,"14","600"
EG0166,"14","8507"
EG0166,"14","200"
EG0166,"15","200"
EG0166,"15","365644"
EG0166,"19","382603"
EG0266,"24","102"
EG0266,"5","1256"
EG0266,"20","51"
EG0266,"5","66"
EG0266,"20","202"
EG0266,"23","51"
EG0266,"5","51"
EG0266,"20","3255"
EG0266,"19","100"
EG0266,"23","13264"
EG0266,"19","200"
EG0266,"20","100"
EG0266,"7","100"
EG0266,"20","1701"
EG0266,"7","100"
EG0266,"7","100"
EG0266,"19","701"
EG0266,"7","600"
EG0266,"5","1501"
EG0266,"7","1701"
EG0266,"5","1801"
EG0266,"20","1501"
EG0266,"5","10008"
EG0266,"20","200"
EG0266,"7","4103"
EG0266,"24","1301"
EG0266,"24","100"
EG0266,"5","2826"
EG0266,"20","6643"
EG0266,"20","7306"
EG0266,"5","3203"
EG0266,"5","100"
EG0266,"14","13496"
EG0266,"20","100"
EG0266,"6","300"
EG0266,"5","100"
EG0266,"19","100"
EG0266,"19","100"
EG0266,"24","10709"
EG0266,"7","1001"
EG0266,"23","17735"
EG0266,"20","1024"
EG0266,"5","4303"
EG0266,"6","2002"
EG0266,"19","100"
EG0266,"19","100"
EG0266,"5","262"
EG0266,"19","1194"
EG0266,"5","100"
EG0266,"7","2602"
EG0266,"20","1902"
EG0266,"19","100"
EG0266,"19","100"
EG0266,"19","100"
EG0266,"6","5745"
EG0266,"20","2602"
EG0266,"20","3203"
EG0266,"14","100"
EG0266,"20","200"
EG0266,"20","100"
EG0266,"5","100"
EG0266,"19","127879"
EG0266,"14","11209"
EG0266,"5","7006"
EG0266,"5","1101"
EG0266,"19","1401"
EG0266,"6","801"
EG0266,"19","100"
EG0266,"5","100"
EG0266,"5","100"
EG0266,"20","7006"
EG0266,"5","1201"
EG0266,"20","128903"
EG0266,"5","901"
EG0266,"5","200"
EG0266,"20","1201"
EG0266,"19","1701"
EG0266,"23","34864"
EG0266,"20","200"
EG0266,"19","100"
EG0266,"5","100"
EG0266,"19","100"
EG0266,"19","100"
EG0266,"5","400"
EG0266,"5","100"
EG0266,"19","100"
EG0266,"20","901"
EG0266,"5","100"
EG0266,"5","100"
EG0266,"5","5905"
EG0266,"19","2902"
EG0266,"5","100"
EG0266,"5","100"
EG0266,"14","901"
EG0266,"20","2902"
EG0266,"20","701"
EG0266,"14","400"
EG0266,"15","100"
EG0266,"20","6305"
EG0266,"19","100"
EG0266,"20","100"
EG0266,"20","100"
EG0266,"15","1701"
EG0266,"6","73058"
EG0266,"7","100"
EG0266,"5","2902"
EG0266,"7","100"
EG0266,"20","8907"
EG0266,"20","7506"
EG0266,"20","100"
EG0266,"20","100"
EG0266,"5","2002"
EG0266,"14","1001"
EG0266,"5","2802"
EG0266,"20","1601"
EG0266,"7","6605"
EG0266,"14","801"
EG0266,"23","100"
EG0266,"5","2402"
EG0266,"14","100"
EG0266,"5","7406"
EG0266,"14","100"
EG0266,"14","2102"
EG0266,"14","200"
EG0266,"14","13811"
EG0266,"23","6105"
EG0266,"15","15112"
EG0266,"23","7706"
EG0266,"24","2821"
EG0266,"20","100"
EG0266,"14","200"
EG0266,"23","100"
EG0266,"14","100"
EG0266,"20","100"
EG0266,"14","1401"
EG0266,"23","8907"
EG0266,"14","407"
EG0266,"15","1870"
EG0266,"20","5104"
EG0266,"14","3002"
EG0266,"20","1101"
EG0266,"19","100"
EG0266,"19","323559"
EG0266,"14","100"
EG0366,"24","2107"
EG0366,"20","202"
EG0366,"23","100"
EG0366,"7","901"
EG0366,"23","4715"
EG0366,"24","3807"
EG0366,"7","1001"
EG0366,"19","55373"
EG0366,"20","1501"
EG0366,"23","5004"
EG0366,"20","100"
EG0366,"20","100"
EG0366,"19","100"
EG0366,"19","200"
EG0366,"23","100"
EG0366,"19","100"
EG0366,"19","100"
EG0366,"23","100"
EG0366,"14","1231"
EG0366,"20","13211"
EG0366,"23","5483"
EG0366,"24","33265"
EG0366,"20","1101"
EG0366,"20","200"
EG0366,"20","300"
EG0366,"20","45294"
EG0366,"23","1154"
EG0366,"19","21517"
EG0366,"19","8915"
EG0366,"20","4003"
EG0366,"23","20316"
EG0366,"24","8106"
EG0366,"14","2402"
EG0366,"19","235955"
EG0366,"19","4303"
EG0366,"19","2902"
EG0366,"14","2802"
EG0366,"23","23219"
EG0366,"15","5805"
EG0366,"23","2166"
EG0366,"7","1301"
EG0366,"20","22218"
EG0366,"20","4404"
EG0366,"24","5304"
EG0366,"22","3903"
EG0366,"19","200"
EG0366,"19","100"
EG0366,"19","12930"
